"machine","capacity","bgmea_num","fac_type","upazila","date_est","exist91","exist00","upaz2011","parent","ipum2011"
124,"240000",1728,1,"demra",1994,0,1,"302612","030026","030026012"
168,"30000",1098,0,"pallabi",1992,0,1,"302664","030026","030026064"
100,"60000",3112,0.5,"panchlaish",2000,0,1,"201557","020015","020015057"
170,"54000",728,0,"tejgaon industrial area",1989,1,1,"302692","030026","030026092"
120,"30000",1215,0,"kotwali",1992,0,1,"201541","020015","020015041"
80,"30500",649,0,"adabor",1986,1,1,"302602","030026","030026002"
165,"21000",1697,0.5,"double mooring",1994,0,1,"201528","020015","020015028"
120,"48000",1031,0,"mirpur",1992,0,1,"302648","030026","030026048"
132,"48000",1080,0,"tejgaon industrial area",1992,0,1,"302692","030026","030026092"
190,"96000",2168,0.5,"savar",1995,0,1,"302672","030026","030026072"
118,"96000",1451,0.5,"sher-e-bangla nagar",1993,0,1,"302680","030026","030026080"
410,"192000",127,0,"sher-e-bangla nagar",1985,1,1,"302680","030026","030026080"
240,"160000",2511,0,"badda",1997,0,1,"302604","030026","030026004"
105,"150000",2136,0,"kalabagan",1995,0,1,"302633","030026","030026033"
95,"150000",3137,0,"mirzapur",2000,0,1,"309366","030093","030093066"
232,"x",2942,1,"gazipur sadar",1999,0,1,"303330","030033","030033030"
155,"200000",1747,0,"kafrul",1995,0,1,"302630","030026","030026030"
100,"83000",1079,0,"pallabi",1992,0,1,"302664","030026","030026064"
NA,"x",2973,0,"uttara, bimanbandar",1999,0,1,"302695","030026","030026095"
108,"x",3203,0.5,"chak bazar",2000,0,1,"302609","030026","030026009"
50,"x",3101,1,"gazipur sadar",2000,0,1,"303330","030033","030033030"
125,"92000",927,0,"kafrul",1991,1,1,"302630","030026","030026030"
459,"144000",3193,1,"gazipur sadar",2000,0,1,"303330","030033","030033030"
90,"7000",534,0,"tejgaon",1985,1,1,"302690","030026","030026090"
200,"80000",962,0,"badda",1992,0,1,"302604","030026","030026004"
155,"75000",389,0,"badda",1985,1,1,"302604","030026","030026004"
126,"250000",1041,1,"jatrabari",1992,0,1,"302629","030026","030026029"
83,"50000",1358,0.5,"rampura",1993,0,1,"302667","030026","030026067"
119,"30500",1437,0,"adabor",1993,0,1,"302602","030026","030026002"
105,"x",2569,1,"narayanganj sadar",1997,0,1,"306758","030067","030067058"
110,"90000",1379,0,"tejgaon",1993,0,1,"302690","030026","030026090"
55,"30000",1733,0,"gulshan",1994,0,1,"302626","030026","030026026"
244,"50000",381,0,"chandgaon",1985,1,1,"201519","020015","020015019"
110,"90000",1394,0,"narayanganj sadar",1993,0,1,"306758","030067","030067058"
55,"30000",1510,0,"double mooring",1993,0,1,"201528","020015","020015028"
187,"200000",1469,1,"gazipur sadar",1987,1,1,"303330","030033","030033030"
70,"60000",1148,0,"savar",1992,0,1,"302672","030026","030026072"
244,"50000",751,0,"gulshan",1990,1,1,"302626","030026","030026026"
NA,"x",1161,0,"kalabagan",1992,0,1,"302633","030026","030026033"
125,"60000",598,0,"tejgaon industrial area",1986,1,1,"302692","030026","030026092"
125,"50000",2259,0,"patenga",1997,0,1,"201565","020015","020015065"
350,"13000",368,0,"kotwali",1984,1,1,"201541","020015","020015041"
250,"78000",369,0,"kotwali",1984,1,1,"201541","020015","020015041"
136,"60000",1269,0,"pallabi",1992,0,1,"302664","030026","030026064"
168,"48000",1433,0,"uttara, bimanbandar",1993,0,1,"302695","030026","030026095"
658,"84000",1962,1,"gazipur sadar",1995,0,1,"303330","030033","030033030"
175,"60000",1330,0,"gazipur sadar",1992,0,1,"303330","030033","030033030"
126,"x",2766,0,"kaliakair",1998,0,1,"303332","030033","030033032"
166,"100000",2859,1,"panchlaish",1998,0,1,"201557","020015","020015057"
348,"120000",2517,1,"panchlaish",1997,0,1,"201557","020015","020015057"
150,"200000",2815,1,"gazipur sadar",1998,0,1,"303330","030033","030033030"
120,"100000",1171,1,"gazipur sadar",1992,0,1,"303330","030033","030033030"
249,"60000",3151,1,"mirpur",2000,0,1,"302648","030026","030026048"
305,"120000",1403,0,"rampura",1993,0,1,"302667","030026","030026067"
86,"x",3026,0,"gazipur sadar",1999,0,1,"303330","030033","030033030"
NA,"x",3192,1,"jatrabari",2000,0,1,"302629","030026","030026029"
70,"70000",1205,0,"khilgaon",1992,0,1,"302636","030026","030026036"
378,"100000",2777,0,"sonargaon",1998,0,1,"306704","030067","030067004"
96,"30000",2571,0,"sonargaon",1997,0,1,"306704","030067","030067004"
326,"76500",2238,0,"mohammadpur",1995,0,1,"302650","030026","030026050"
1765,"300000",203,0,"mohammadpur",1985,1,1,"302650","030026","030026050"
149,"70000",2776,0,"sonargaon",1998,0,1,"306704","030067","030067004"
NA,"275000",2202,1,"narayanganj sadar",1995,0,1,"306758","030067","030067058"
130,"87",3169,0,"uttara, bimanbandar",2000,0,1,"302695","030026","030026095"
136,"60000",2440,0,"ramna",1997,0,1,"302666","030026","030026066"
148,"480000",1994,1,"narayanganj sadar",1995,0,1,"306758","030067","030067058"
125,"60000",157,0,"darus salam",1984,1,1,"302611","030026","030026011"
325,"60000",2015,1,"darus salam",1995,0,1,"302611","030026","030026011"
264,"100000",952,0.5,"savar",1992,0,1,"302672","030026","030026072"
230,"240000",2561,0,"double mooring",1997,0,1,"201528","020015","020015028"
139,"60000",472,0,"tejgaon industrial area",1985,1,1,"302692","030026","030026092"
225,"36000",2850,1,"chandgaon",1998,0,1,"201519","020015","020015019"
300,"50000",1227,0,"kafrul",1992,0,1,"302630","030026","030026030"
134,"192000",1264,0,"tejgaon industrial area",1992,0,1,"302692","030026","030026092"
60,"90000",844,1,"kafrul",1991,1,1,"302630","030026","030026030"
NA,NA,3161,0,"gazipur sadar",2000,0,1,"303330","030033","030033030"
250,"15000",260,0,"tejgaon",1985,1,1,"302690","030026","030026090"
999,"45000",3184,0,"pallabi",2000,0,1,"302664","030026","030026064"
110,"10200",1800,1,"lalbagh",1994,0,1,"302642","030026","030026042"
120,"24000",3133,0,"kafrul",2000,0,1,"302630","030026","030026030"
250,"40000",2207,0,"kafrul",1995,0,1,"302630","030026","030026030"
90,"30000",41,0,"gulshan",1984,1,1,"302626","030026","030026026"
2500,"50000",1860,0,"patenga",1994,0,1,"201565","020015","020015065"
581,"96000",1423,1,"narayanganj sadar",1993,0,1,"306758","030067","030067058"
NA,"72000",2084,0,"savar",1995,0,1,"302672","030026","030026072"
212,"570000",2413,1,"tejgaon industrial area",1996,0,1,"302692","030026","030026092"
160,"80000",682,1,"mirpur",1984,1,1,"302648","030026","030026048"
182,"90000",2371,0,"gazipur sadar",1996,0,1,"303330","030033","030033030"
200,"36000",2619,0,"patenga",1998,0,1,"201565","020015","020015065"
154,"131000",2137,0,"kotwali",1994,0,1,"201541","020015","020015041"
60,"40000",686,0,"mohammadpur",1987,1,1,"302650","030026","030026050"
100,"45000",742,0,"mohammadpur",1990,1,1,"302650","030026","030026050"
220,"72000",1788,0,"uttara, bimanbandar",1994,0,1,"302695","030026","030026095"
169,"48000",161,0,"ramna",1984,1,1,"302666","030026","030026066"
172,"50000",2452,0,"uttara, bimanbandar",1997,0,1,"302695","030026","030026095"
90,"360000",2111,0,"kotwali",1995,0,1,"201541","020015","020015041"
300,"48000",2237,1,"gazaria",1995,0,1,"305924","030059","030059024"
119,"300000",2132,1,"narayanganj sadar",1995,0,1,"306758","030067","030067058"
220,"x",3048,1,"gazipur sadar",2000,0,1,"303330","030033","030033030"
168,"90000",999,0,"gulshan",1992,0,1,"302626","030026","030026026"
221,"150000",609,0,"adabor",1984,1,1,"302602","030026","030026002"
216,"180000",1884,1,"pallabi",1994,0,1,"302664","030026","030026064"
231,"72000",2932,0,"mirpur",1999,0,1,"302648","030026","030026048"
120,"30000",2481,0,"narayanganj sadar",1997,0,1,"306758","030067","030067058"
262,"75000",415,0,"narayanganj sadar",1985,1,1,"306758","030067","030067058"
197,"55000",2576,0,"shahbag",1998,0,1,"302675","030026","030026075"
NA,NA,3113,1,"gazipur sadar",2000,0,1,"303330","030033","030033030"
118,"80000",1065,0,"gazipur sadar",1992,0,1,"303330","030033","030033030"
200,"50000",12,0,"tejgaon",1985,1,1,"302690","030026","030026090"
120,"35000",748,0,"tejgaon",1990,1,1,"302690","030026","030026090"
185,"375000",2528,1,"narayanganj sadar",1997,0,1,"306758","030067","030067058"
290,"60000",1933,1,"chandanaish",1994,0,1,"201518","020015","020015018"
250,"60000",1838,1,"cantonment",1994,0,1,"302608","030026","030026008"
400,"68000",1727,1,"savar",1993,0,1,"302672","030026","030026072"
106,"36000",1621,0,"rampura",1993,0,1,"302667","030026","030026067"
140,"55000",1892,0,"rampura",1994,0,1,"302667","030026","030026067"
300,"120000",1970,0,"paltan",1994,0,1,"302665","030026","030026065"
82,"26000",1343,0,"khilkhet",1992,0,1,"302637","030026","030026037"
328,"600000",2969,0,"savar",1999,0,1,"302672","030026","030026072"
160,"40000",2518,0,"badda",1997,0,1,"302604","030026","030026004"
115,"40000",1562,0,"darus salam",1994,0,1,"302611","030026","030026011"
221,"40000",141,0,"savar",1985,1,1,"302672","030026","030026072"
129,"25000",2918,0,"mirpur",1999,0,1,"302648","030026","030026048"
716,"110000",595,0,"patenga",1986,1,1,"201565","020015","020015065"
132,"25000",2043,0,"bakalia",1994,0,1,"201510","020015","020015010"
149,"92000",1110,0,"double mooring",1992,0,1,"201528","020015","020015028"
50,"15000",2473,0,"pallabi",1997,0,1,"302664","030026","030026064"
137,"102000",1896,0,"savar",1994,0,1,"302672","030026","030026072"
81,"60000",2264,0.5,"tejgaon industrial area",1995,0,1,"302692","030026","030026092"
200,"130000",262,0,"gazipur sadar",1984,1,1,"303330","030033","030033030"
180,"120000",2396,1,"chandgaon",1996,0,1,"201519","020015","020015019"
150,"x",2563,0,"gulshan",1997,0,1,"302626","030026","030026026"
210,"x",2960,1,"rampura",1999,0,1,"302667","030026","030026067"
240,"60000",2620,0,"pallabi",1998,0,1,"302664","030026","030026064"
227,"96000",1885,0,"savar",1994,0,1,"302672","030026","030026072"
155,"80000",1413,0.5,"panchlaish",1993,0,1,"201557","020015","020015057"
200,"40000",2728,1,"uttara, bimanbandar",1998,0,1,"302695","030026","030026095"
831,"60000",1966,1,"mirpur",1994,0,1,"302648","030026","030026048"
149,"90000",375,0,"double mooring",1985,1,1,"201528","020015","020015028"
150,"248000",2638,1,"patenga",1994,0,1,"201565","020015","020015065"
235,"50000",313,0,"tejgaon industrial area",1985,1,1,"302692","030026","030026092"
190,"36000",2239,1,"mohammadpur",1995,0,1,"302650","030026","030026050"
92,"36000",789,0,"tejgaon industrial area",1991,1,1,"302692","030026","030026092"
222,"48000",3115,0,"kafrul",2000,0,1,"302630","030026","030026030"
55,"18000",1509,0.5,"double mooring",1993,0,1,"201528","020015","020015028"
126,"92000",1034,1,"double mooring",1992,0,1,"201528","020015","020015028"
120,"30000",2367,1,"khulshi",1993,0,1,"201543","020015","020015043"
392,"60000",2632,1,"chittagong port",1997,0,1,"201520","020015","020015020"
220,"60000",3058,0,"double mooring",2000,0,1,"201528","020015","020015028"
87,"35000",2680,0,"pahartali",1998,0,1,"201555","020015","020015055"
87,"210000",348,0,"kotwali",1984,1,1,"201541","020015","020015041"
120,"42000",144,0,"narayanganj sadar",1984,1,1,"306758","030067","030067058"
250,"240000",562,0,"mohammadpur",1985,1,1,"302650","030026","030026050"
275,"60000",261,0,"kotwali",1984,1,1,"201541","020015","020015041"
250,"60000",1106,0.5,"mohammadpur",1992,0,1,"302650","030026","030026050"
180,"62400",2485,0,"narayanganj sadar",1997,0,1,"306758","030067","030067058"
250,"90000",737,0,"mohammadpur",1989,1,1,"302650","030026","030026050"
191,"114000",1077,0.5,"double mooring",1992,0,1,"201528","020015","020015028"
128,"40000",705,0,"rampura",1988,1,1,"302667","030026","030026067"
185,"120000",2348,0,"rampura",1996,0,1,"302667","030026","030026067"
195,"50000",1363,0.5,"khilgaon",1993,0,1,"302636","030026","030026036"
150,"172000",996,0,"kotwali",1992,0,1,"201541","020015","020015041"
120,"24000",2304,0,"mohammadpur",1996,0,1,"302650","030026","030026050"
306,"x",2935,0,"tejgaon industrial area",1999,0,1,"302692","030026","030026092"
770,"1050000",924,0.5,"pallabi",1991,1,1,"302664","030026","030026064"
97,"36000",886,0.5,"mirpur",1991,1,1,"302648","030026","030026048"
NA,"x",1346,0,"mirpur",1992,0,1,"302648","030026","030026048"
80,"350000",2018,1,"narayanganj sadar",1995,0,1,"306758","030067","030067058"
150,"90000",72,0,"gazipur sadar",1985,1,1,"303330","030033","030033030"
195,"48000",2520,0,"khilgaon",1997,0,1,"302636","030026","030026036"
189,"45400",1096,0,"mohammadpur",1993,0,1,"302650","030026","030026050"
76,"38000",2735,0,"tejgaon industrial area",1998,0,1,"302692","030026","030026092"
160,"150000",1037,1,"bayejid bostami",1991,1,1,"201506","020015","020015006"
360,"36000",2912,1,"gazipur sadar",1999,0,1,"303330","030033","030033030"
750,"12500",1388,1,"sonargaon",1993,0,1,"306704","030067","030067004"
130,"36000",3024,0,"chandgaon",1999,0,1,"201519","020015","020015019"
210,"45000",1693,0,"pallabi",1993,0,1,"302664","030026","030026064"
214,"30000",1372,0,"rampura",1993,0,1,"302667","030026","030026067"
1067,"144000",1088,1,"gazipur sadar",1992,0,1,"303330","030033","030033030"
140,"20000",1953,0,"paltan",1994,0,1,"302665","030026","030026065"
325,"1095000",2373,1,"gazipur sadar",1996,0,1,"303330","030033","030033030"
190,"45625",2718,0,"mirpur",1998,0,1,"302648","030026","030026048"
244,"24000",3120,0,"gazipur sadar",2000,0,1,"303330","030033","030033030"
97,"45000",900,0,"dhanmondi",1991,1,1,"302616","030026","030026016"
75,"45000",1588,1,"gazipur sadar",1993,0,1,"303330","030033","030033030"
310,"150000",3098,1,"gazipur sadar",2000,0,1,"303330","030033","030033030"
85,"48000",2242,0,"turag",1995,0,1,"302693","030026","030026093"
288,"150000",151,0.5,"kalabagan",1984,1,1,"302633","030026","030026033"
550,"96000",1638,1,"new market",1992,0,1,"302663","030026","030026063"
380,"120000",2198,0.5,"singair",1995,0,1,"305682","030056","030056082"
381,"60000",1090,1,"gazipur sadar",1992,0,1,"303330","030033","030033030"
175,"40000",1199,0,"panchlaish",1992,0,1,"201557","020015","020015057"
550,"60000",2508,1,"narayanganj sadar",1997,0,1,"306758","030067","030067058"
175,"60000",1299,0.5,"panchlaish",1992,0,1,"201557","020015","020015057"
125,"60000",968,0,"kafrul",1992,0,1,"302630","030026","030026030"
86,"70000",2862,0,"pahartali",1998,0,1,"201555","020015","020015055"
250,"18000",989,0,"kotwali",1991,1,1,"201541","020015","020015041"
200,"40000",1118,0,"bangshal",1992,0,1,"302605","030026","030026005"
150,"40000",2414,0.5,"pahartali",1996,0,1,"201555","020015","020015055"
90,"24000",2537,0,"double mooring",1997,0,1,"201528","020015","020015028"
42,"x",2943,0,"savar",1999,0,1,"302672","030026","030026072"
100,"50000",1891,0,"savar",1994,0,1,"302672","030026","030026072"
150,"50000",976,0,"khulshi",1992,0,1,"201543","020015","020015043"
150,"30000",564,0,"panchlaish",1984,1,1,"201557","020015","020015057"
140,"48000",2688,0,"kotwali",1998,0,1,"201541","020015","020015041"
84,"30000",2340,0,"double mooring",1995,0,1,"201528","020015","020015028"
200,"48000",2060,0,"khilgaon",1995,0,1,"302636","030026","030026036"
218,"95000",173,0,"shahbag",1985,1,1,"302675","030026","030026075"
225,"100000",154,0,"sher-e-bangla nagar",1984,1,1,"302680","030026","030026080"
110,"146000",761,0,"khilgaon",1990,1,1,"302636","030026","030026036"
45,"x",2386,1,"narayanganj sadar",1996,0,1,"306758","030067","030067058"
67,"100000",2343,1,"gazipur sadar",1996,0,1,"303330","030033","030033030"
97,"150000",2052,1,"narayanganj sadar",1995,0,1,"306758","030067","030067058"
80,"155000",2345,0.5,"mirpur",1996,0,1,"302648","030026","030026048"
300,"x",2968,1,"mirpur",1999,0,1,"302648","030026","030026048"
224,"x",3166,1,"mirpur",2000,0,1,"302648","030026","030026048"
400,"x",3094,0,"savar",2000,0,1,"302672","030026","030026072"
155,"25000",2854,0,"gulshan",1998,0,1,"302626","030026","030026026"
108,"31200",867,0,"ramna",1991,1,1,"302666","030026","030026066"
700,"240000",378,0,"patenga",1985,1,1,"201565","020015","020015065"
100,"30000",1692,0,"panchlaish",1994,0,1,"201557","020015","020015057"
160,"x",2669,1,"gazaria",1998,0,1,"305924","030059","030059024"
125,"82000",1296,0,"double mooring",1992,0,1,"201528","020015","020015028"
150,"6000",592,0,"mohammadpur",1986,1,1,"302650","030026","030026050"
NA,"x",1141,0,"mohammadpur",1992,0,1,"302650","030026","030026050"
185,"36000",2400,1,"gazipur sadar",1996,0,1,"303330","030033","030033030"
60,"120000",1653,1,"savar",1993,0,1,"302672","030026","030026072"
72,"36000",2510,0,"double mooring",1997,0,1,"201528","020015","020015028"
142,"50000",2091,0,"double mooring",1995,0,1,"201528","020015","020015028"
125,"16000",1606,0.5,"kotwali",1993,0,1,"201541","020015","020015041"
84,"715000",936,1,"narayanganj sadar",1992,0,1,"306758","030067","030067058"
197,"60000",177,0,"pallabi",1984,1,1,"302664","030026","030026064"
140,"x",3020,0,"savar",1999,0,1,"302672","030026","030026072"
170,"66000",2542,0,"pallabi",1997,0,1,"302664","030026","030026064"
150,"40000",2605,0,"demra",1998,0,1,"302612","030026","030026012"
114,"15000",623,1,"savar",1986,1,1,"302672","030026","030026072"
175,"80000",2554,0,"pahartali",1997,0,1,"201555","020015","020015055"
75,"20000",1935,0.5,"khilgaon",1994,0,1,"302636","030026","030026036"
150,"80000",159,0,"sher-e-bangla nagar",1985,1,1,"302680","030026","030026080"
102,"300000",3132,1,"rupganj",2000,0,1,"306768","030067","030067068"
265,"60800",2177,0,"mirpur",1995,0,1,"302648","030026","030026048"
100,"48000",2007,0,"pallabi",1995,0,1,"302664","030026","030026064"
100,"36000",418,0,"kafrul",1985,1,1,"302630","030026","030026030"
198,"30000",1817,1,"kotwali",1994,0,1,"201541","020015","020015041"
272,"48000",1248,1,"mirpur",1994,0,1,"302648","030026","030026048"
119,"x",2568,0,"gazipur sadar",1997,0,1,"303330","030033","030033030"
87,"x",3186,0,"new market",2000,0,1,"302663","030026","030026063"
165,"30000",552,0,"kotwali",1985,1,1,"201541","020015","020015041"
170,"84000",449,0.5,"new market",1985,1,1,"302663","030026","030026063"
200,"84000",947,0,"new market",1992,0,1,"302663","030026","030026063"
80,"36000",904,0,"mohammadpur",1991,1,1,"302650","030026","030026050"
125,"50000",2937,0,"kafrul",1999,0,1,"302630","030026","030026030"
70,"75000",694,1,"keraniganj",1988,1,1,"302638","030026","030026038"
410,"60000",1556,1,"pallabi",1993,0,1,"302664","030026","030026064"
158,"24000",2193,1,"kafrul",1995,0,1,"302630","030026","030026030"
215,"48000",719,0,"darus salam",1989,1,1,"302611","030026","030026011"
50,"36000",2988,0,"turag",1999,0,1,"302693","030026","030026093"
160,"35100",2551,0,"gazipur sadar",1997,0,1,"303330","030033","030033030"
130,"36000",1076,0,"khulshi",1992,0,1,"201543","020015","020015043"
