"bgmea_num","capacity","machine","fac_type","upazila","date_est","exist05","upaz2011","parent"
3975,30000,178,1,"kadam tali",2004,1,302632,30026
3659,36000,148,1,"gazipur sadar",2003,1,303330,30033
4882,250000,197,1,"bhaluka",2020,0,306113,30061
3560,130000,411,0,"cantonment",2002,1,302608,30026
3291,1e+05,241,0,"cantonment",2001,1,302608,30026
4434,1495000,700,1,"kaliakair",2007,0,303332,30033
4252,490000,160,0.5,"darus salam",2006,0,302611,30026
3534,530000,234,1,"shah ali",2002,1,302674,30026
4656,78000,148,0,"gazipur sadar",2008,0,303330,30033
4283,124800,484,0,"savar",2006,0,302672,30026
4279,125000,651,0,"savar",2006,0,302672,30026
4287,72000,166,0.5,"gulshan",2006,0,302626,30026
3333,144000,205,0,"savar",2001,1,302672,30026
4669,160000,275,0,"savar",2008,0,302672,30026
3861,60000,510,1,"gazipur sadar",2004,1,303330,30033
4223,NA,366,0,"kaliakair",2006,0,303332,30033
3764,130000,550,0,"dhamrai",2003,1,302614,30026
4262,4e+05,647,0,"dhamrai",2006,0,302614,30026
4649,3e+05,111,1,"savar",2008,0,302672,30026
3320,60000,145,1,"ramna",2001,1,302666,30026
4258,58400,281,1,"adabor",2006,0,302602,30026
4574,425000,104,1,"savar",2008,0,302672,30026
4395,150000,1300,1,"kaliakair",2007,0,303332,30033
3619,76000,360,1,"demra",2002,1,302612,30026
3252,NA,313.4205827,1,"narayanganj sadar",2000,1,306758,30067
4336,1e+06,258,0,"savar",2006,0,302672,30026
3970,60000,52,1,"gulshan",2004,1,302626,30026
4871,293000,185,0.5,"gazipur sadar",2009,0,303330,30033
4824,280800,500,0,"savar",2009,0,302672,30026
4962,311500,108,1,"savar",2009,0,302672,30026
4388,4e+05,2916,0,"sonargaon",2007,0,306704,30067
4345,2e+05,330,0,"sonargaon",2006,0,306704,30067
3250,NA,149,1,"rupganj",2000,1,306768,30067
3932,2e+05,868,0,"pallabi",2004,1,302664,30026
4753,4e+05,139,0.5,"uttara, bimanbandar",2008,0,302695,30026
4787,3e+05,170,0.5,"gazipur sadar",2008,0,303330,30033
4952,50000,161,1,"savar",2009,0,302672,30026
3282,60000,151,0,"savar",2001,1,302672,30026
3293,NA,74,1,"rupganj",2001,1,306768,30067
3280,NA,69,1,"uttara, bimanbandar",2001,1,302695,30026
4038,2e+05,200,1,"savar",2005,1,302672,30026
3532,750000,576,1,"gazipur sadar",2002,1,303330,30033
4382,97500,600,1,"gazipur sadar",2007,0,303330,30033
4496,1e+05,100,1,"turag",2007,0,302693,30026
4415,80000,850,1,"gazipur sadar",2007,0,303330,30033
4183,76042,297,0,"pallabi",2006,0,302664,30026
3300,1e+06,280,0,"gauripur",2001,1,306123,30061
3777,1e+05,1677,1,"savar",2003,1,302672,30026
3704,150000,1550,1,"savar",2003,1,302672,30026
4284,75000,555,1,"narsingdi sadar",2006,0,306860,30068
3778,25000,302,1,"turag",2003,1,302693,30026
4441,320000,216,1,"kaliakair",2007,0,303332,30033
3624,850000,623,1,"dakshinkhan",2002,1,302610,30026
3706,150000,1400,1,"savar",2003,1,302672,30026
3386,30000,543,0.5,"savar",2001,1,302672,30026
4792,70000,415,1,"savar",2008,0,302672,30026
3267,417000,154,1,"gazipur sadar",2000,1,303330,30033
4646,45000,210,1,"kaliakair",2008,0,303332,30033
4631,1e+05,939,1,"gazipur sadar",2008,0,303330,30033
3725,101000,1050,1,"sreepur",2003,1,303386,30033
4460,1e+05,750,1,"kadam tali",2021,0,302632,30026
4813,110000,750,1,"gazipur sadar",2009,0,303330,30033
4651,1560000,513,1,"bhaluka",2020,0,306113,30061
4650,1350000,647,1,"bhaluka",2008,0,306113,30061
3263,3e+05,5418,1,"sreepur",2000,1,303386,30033
3545,1560000,1556,1,"bhaluka",2002,1,306113,30061
3964,150000,393,0,"kafrul",2004,1,302630,30026
3514,80000,192,0,"narayanganj sadar",2002,1,306758,30067
3955,80000,500,0,"kaliakair",2004,1,303332,30033
3342,240000,1500,1,"narayanganj sadar",2001,1,306758,30067
4659,365000,140,0.5,"narayanganj sadar",2008,0,306758,30067
3363,240000,193,0.5,"gulshan",2001,1,302626,30026
4217,5e+05,600,0,"lakshmipur sadar",2006,0,205143,20051
4256,40000,210,0,"kaliakair",2006,0,303332,30033
4330,6e+05,1168,0,"savar",2006,0,302672,30026
4634,217000,380,1,"gazipur sadar",2008,0,303330,30033
4872,250000,289,1,"gazipur sadar",2009,0,303330,30033
4694,20000,128,0.5,"gazipur sadar",2008,0,303330,30033
3321,250000,230,0,"kaliakair",2001,1,303332,30033
3912,360000,1000,0,"gazipur sadar",2004,1,303330,30033
4850,1500000,261,0.5,"savar",2009,0,302672,30026
4592,40000,300,1,"motijheel",2008,0,302654,30026
4755,3e+05,110,1,"kaliakair",2008,0,303332,30033
4614,1666000,240,1,"kaliakair",2008,0,303332,30033
4806,103000,83,1,"shah ali",2008,0,302674,30026
4108,NA,85,0.5,"savar",2005,1,302672,30026
3266,70000,110,0.5,"tejgaon",2000,1,302690,30026
4107,NA,313.4205827,0.5,"savar",2005,1,302672,30026
4661,5e+05,165,1,"kaliakair",2019,0,303332,30033
4260,50000,76,0,"uttar khan",2006,0,302696,30026
3566,60000,260,1,"kaliakair",2002,1,303332,30033
3808,1e+05,600,1,"savar",2003,1,302672,30026
4205,2e+05,1950,1,"gazipur sadar",2006,0,303330,30033
3548,25000,275,1,"gazipur sadar",2002,1,303330,30033
3994,5e+05,250,1,"savar",2004,1,302672,30026
4383,60000,172,1,"dhamrai",2007,0,302614,30026
4576,50000,414,1,"gazipur sadar",2008,0,303330,30033
4531,52000,545,1,"gazipur sadar",2007,0,303330,30033
3494,80000,548,1,"gazipur sadar",2001,1,303330,30033
4363,135000,127,0,"savar",2007,0,302672,30026
3525,NA,360,1,"kaliakair",2002,1,303332,30033
3612,48000,124,0.5,"sonargaon",2002,1,306704,30067
4278,312000,188,1,"gazipur sadar",2006,0,303330,30033
4478,20000,100,1,"dakshinkhan",2007,0,302610,30026
4585,470000,712,0.5,"rupganj",2008,0,306768,30067
4444,43333,333,0,"savar",2007,0,302672,30026
4482,6e+05,320,1,"savar",2007,0,302672,30026
4948,1e+05,100,1,"narayanganj sadar",2009,0,306758,30067
4294,85000,985,1,"sreepur",2006,0,303386,30033
3854,150000,881,1,"gazipur sadar",2004,1,303330,30033
3892,NA,310,0,"ramna",2004,1,302666,30026
3497,NA,313.4205827,0,"savar",2001,1,302672,30026
3793,150000,1200,1,"rupganj",2003,1,306768,30067
3991,350000,929,0,"gazipur sadar",2004,1,303330,30033
4364,18000,100,1,"dakshinkhan",2007,0,302610,30026
4199,NA,230,1,"mirpur",2006,0,302648,30026
4658,60000,344,0,"gazipur sadar",2008,0,303330,30033
4131,NA,395,1,"keraniganj",2006,0,302638,30026
4654,240000,93,1,"kaliakair",2008,0,303332,30033
4306,250000,1339,0,"saturia",2006,0,NA,NA
4615,440000,200,1,"gazipur sadar",2008,0,303330,30033
4826,220000,2000,1,"gazipur sadar",2009,0,303330,30033
4387,154000,1000,1,"mymensingh sadar",2007,0,NA,NA
3695,72000,700,1,"gulshan",2003,1,302626,30026
4177,65000,153,0,"dhamrai",2005,1,302614,30026
4769,70000,470,1,"gazipur sadar",2008,0,303330,30033
4214,NA,177,0,"adabor",2006,0,302602,30026
3547,NA,155,1,"kaliakair",2002,1,303332,30033
4348,13500,102,1,"savar",2006,0,302672,30026
4865,43000,658,1,"kaliakair",2009,0,303332,30033
4353,250000,146,1,"savar",2006,0,302672,30026
3603,210000,137,1,"tejgaon industrial area",2002,1,302692,30026
4701,70000,414,0,"gazipur sadar",2008,0,303330,30033
3469,90000,38,1,"narayanganj sadar",2001,1,306758,30067
4104,490000,350,1,"gazipur sadar",2005,1,303330,30033
4228,48000,250,0,"gazipur sadar",2006,0,303330,30033
3916,460000,345,1,"savar",2004,1,302672,30026
3586,90000,85,1,"mirpur",2002,1,302648,30026
4359,216000,300,1,"gazipur sadar",2007,0,303330,30033
4024,91000,470,1,"gazipur sadar",2005,1,303330,30033
3593,240000,1700,1,"cantonment",2002,1,302608,30026
3897,182000,562,0,"gazipur sadar",2004,1,303330,30033
4041,582400,1032,0,"brahmanbaria sadar",2005,1,201213,20012
3401,2e+05,470,0,"gazipur sadar",2001,1,303330,30033
3620,NA,83,0,"kafrul",2002,1,302630,30026
4834,40000,597,1,"kaliakair",2009,0,303332,30033
3943,60000,120,0,"savar",2004,1,302672,30026
3071,NA,100,1,"kaliakair",2000,1,303332,30033
4859,24000,142,1,"turag",2009,0,302693,30026
4241,96000,202,0,"savar",2006,0,302672,30026
3299,130000,255,0,"kamrangir char",2001,1,302634,30026
4894,3772300,2579,0,"sreepur",2009,0,303386,30033
3731,48000,511,1,"gazipur sadar",2017,0,303330,30033
3691,150000,1194,1,"kaliakair",2003,1,303332,30033
4699,NA,220,0,"gazipur sadar",2008,0,303330,30033
4047,50000,160,1,"mirpur",2005,1,302648,30026
4668,260000,120,0.5,"savar",2008,0,302672,30026
4511,NA,95,0,"mirpur",2007,0,302648,30026
4349,72000,205,0,"gulshan",2006,0,302626,30026
4397,25000,240,1,"savar",2007,0,302672,30026
4375,1e+05,474,0,"sreepur",2007,0,303386,30033
3295,75000,422,0.5,"kaliakair",2001,1,303332,30033
4623,2e+05,169,0.5,"savar",2008,0,302672,30026
4105,2e+05,154,1,"gazipur sadar",2005,1,303330,30033
4857,93000,84,0.5,"gazipur sadar",2009,0,303330,30033
4145,45500,325,1,"kaliakair",2005,1,303332,30033
3794,75000,431,1,"mirzapur",2003,1,309366,30093
4327,84000,198,1,"gazipur sadar",2006,0,303330,30033
4653,44700,406,1,"gazipur sadar",2008,0,303330,30033
3641,1456000,74,0,"gazipur sadar",2002,1,303330,30033
4270,90000,500,1,"gazipur sadar",2006,0,303330,30033
4838,60000,190,0.5,"turag",2009,0,302693,30026
3362,625000,280,1,"kaliakair",2001,1,303332,30033
4069,48000,250,1,"pallabi",2005,1,302664,30026
4957,250000,354,0,"savar",2009,0,302672,30026
4411,72000,112,0,"gazipur sadar",2007,0,303330,30033
4373,480000,191,1,"sreepur",2007,0,303386,30033
3400,810000,400,0,"pallabi",2001,1,302664,30026
4117,150000,205,0.5,"rampura",2005,1,302667,30026
4508,180000,379,0.5,"rampura",2007,0,302667,30026
3866,134000,220,1,"gulshan",2004,1,302626,30026
4606,250000,2177,1,"dakshinkhan",2008,0,302610,30026
4063,NA,600,0,"pallabi",2005,1,302664,30026
4168,104000,150,0,"kafrul",2006,0,302630,30026
3376,208000,357,0,"gazipur sadar",2001,1,303330,30033
4011,390000,844,0,"kaliakair",2004,1,303332,30033
4674,32000,284,1,"gazipur sadar",2008,0,303330,30033
4497,540000,133,1,"narayanganj sadar",2007,0,306758,30067
4613,450000,576,0.5,"gazipur sadar",2008,0,303330,30033
3422,5e+05,106,1,"cantonment",2001,1,302608,30026
3550,96000,289,0,"gazipur sadar",2002,1,303330,30033
3791,52000,86,0,"sher-e-bangla nagar",2003,1,302680,30026
3518,180000,285,1,"mirzapur",2002,1,309366,30093
3736,1e+05,300,0,"cantonment",2003,1,302608,30026
4035,1860000,1382,1,"gazipur sadar",2020,0,303330,30033
3795,3e+05,465,1,"gazipur sadar",2020,0,303330,30033
4129,48000,95,0.5,"turag",2005,1,302693,30026
3286,2e+05,70,0.5,"kaliakair",2001,1,303332,30033
3662,NA,300,1,"savar",2003,1,302672,30026
4488,250000,355,0.5,"gazipur sadar",2007,0,303330,30033
4559,25000,306,1,"gazipur sadar",2007,0,303330,30033
4406,37500,200,0.5,"savar",2007,0,302672,30026
3680,72000,350,1,"shah ali",2003,1,302674,30026
3585,120000,158,0.5,"dakshinkhan",2002,1,302610,30026
4517,458000,130,0.5,"dakshinkhan",2007,0,302610,30026
4829,125000,200,0,"savar",2009,0,302672,30026
3921,95000,437,0,"dakshinkhan",2006,0,302610,30026
3762,50000,320,1,"narayanganj sadar",2019,0,306758,30067
4562,260000,993,0,"gazipur sadar",2007,0,303330,30033
4308,442000,180,1,"gazipur sadar",2006,0,303330,30033
4625,NA,310,1,"savar",2008,0,302672,30026
4624,NA,274,0,"savar",2008,0,302672,30026
3867,125000,593,1,"savar",2004,1,302672,30026
4127,167000,2967,1,"gazipur sadar",2005,1,303330,30033
3634,115000,315,0,"ramna",2002,1,302666,30026
3609,70000,650,1,"sherpur sadar",2002,1,308988,30089
3264,NA,150,1,"tejgaon industrial area",2000,1,302692,30026
3879,1e+05,1062,1,"gazipur sadar",2004,1,303330,30033
4610,130000,83,1,"gazipur sadar",2008,0,303330,30033
4526,150000,200,0.5,"kaliakair",2007,0,303332,30033
3925,50000,480,1,"narayanganj sadar",2004,1,306758,30067
4525,80000,206,0,"gulshan",2007,0,302626,30026
4384,104000,131,1,"gazipur sadar",2007,0,303330,30033
3688,90000,479,1,"sher-e-bangla nagar",2003,1,302680,30026
3523,375000,280,1,"mirpur",2002,1,302648,30026
3849,38000,275,1,"gazipur sadar",2004,1,303330,30033
3638,120000,700,0,"boalkhali",2002,1,201512,20015
4296,NA,87,0,"boalkhali",2006,0,201512,20015
4079,84000,400,0,"boalkhali",2005,1,201512,20015
4491,30000,300,1,"savar",2007,0,302672,30026
4727,1e+05,246,1,"gazipur sadar",2008,0,303330,30033
4155,97000,671,1,"kaliakair",2005,1,303332,30033
3711,NA,300,1,"gazipur sadar",2003,1,303330,30033
4736,1080000,960,1,"sreepur",2008,0,303386,30033
3743,125000,820,1,"gazipur sadar",2003,1,303330,30033
4123,190000,524,1,"gazipur sadar",2005,1,303330,30033
3754,75000,650,1,"gazipur sadar",2003,1,303330,30033
4812,30000,112,1,"savar",2008,0,302672,30026
3458,40000,258,1,"mirpur",2001,1,302648,30026
3958,150000,150,0.5,"savar",2004,1,302672,30026
4212,72000,762,1,"kaliakair",2006,0,303332,30033
3671,74100,436,1,"kaliakair",2003,1,303332,30033
4911,4e+05,623,1,"savar",2009,0,302672,30026
3935,666666,400,0,"darus salam",2004,1,302611,30026
4282,124800,488,0,"savar",2006,0,302672,30026
4814,60000,550,1,"comilla adarsha sadar",2008,0,NA,NA
3405,125000,120,0,"mirpur",2001,1,302648,30026
4240,5e+05,30,0,"kaliakair",2006,0,303332,30033
4448,90000,650,1,"gazipur sadar",2007,0,303330,30033
3429,60000,84,1,"savar",2001,1,302672,30026
3335,60000,122,0,"shah ali",2001,1,302674,30026
4446,192000,315,1,"kaliakair",2007,0,303332,30033
4934,5e+05,422,0,"gazipur sadar",2009,0,303330,30033
3924,24000,58,0,"gazipur sadar",2004,1,303330,30033
3608,875000,8405,1,"gazipur sadar",2002,1,303330,30033
3450,NA,97,1,"shah ali",2001,1,302674,30026
4844,140400,150,1,"savar",2009,0,302672,30026
3573,20000,146,1,"ramna",2002,1,302666,30026
4347,32500,564,1,"savar",2006,0,302672,30026
3334,25500,175,0,"ramna",2001,1,302666,30026
3646,85000,930,1,"savar",2002,1,302672,30026
3536,60000,325,1,"demra",2002,1,302612,30026
4830,125000,260,1,"savar",2009,0,302672,30026
3589,250000,600,0,"shah ali",2002,1,302674,30026
3410,30000,240,1,"patiya",2001,1,201561,20015
3728,36000,240,1,"patenga",2003,1,201565,20015
4333,200,250,0.5,"double mooring",2006,0,201528,20015
4740,420000,136,0.5,"panchlaish",2008,0,201557,20015
4163,72000,238,0,"halishahar",2005,1,201535,20015
4797,480000,119,1,"halishahar",2008,0,201535,20015
4324,180000,150,1,"double mooring",2006,0,201528,20015
3398,40000,119,0,"bakalia",2001,1,201510,20015
4886,NA,124,0,"double mooring",2009,0,201528,20015
4941,NA,127,0.5,"bakalia",2009,0,201510,20015
4588,NA,86,0.5,"boalkhali",2008,0,201512,20015
4209,180000,618,0,"patiya",2006,0,201561,20015
3380,60000,152,0,"boalkhali",2001,1,201512,20015
4552,114000,120,1,"patiya",2007,0,201561,20015
3309,24000,150,1,"kotwali",2001,1,201541,20015
3760,60000,240,0,"halishahar",2003,1,201535,20015
3486,36000,80,0,"kotwali",2001,1,201541,20015
4390,50000,200,0.5,"halishahar",2007,0,201535,20015
4021,142000,500,0.5,"patiya",2005,1,201561,20015
4523,6000,175,0,"patenga",2007,0,201565,20015
3447,NA,197,0,"patiya",2001,1,201561,20015
3258,45000,170,0.5,"patiya",2000,1,201561,20015
3224,60000,200,0,"patiya",2000,1,201561,20015
3810,60000,280,1,"double mooring",2003,1,201528,20015
3243,35000,687,0,"halishahar",2000,1,201535,20015
3862,60000,324,1,"double mooring",2004,1,201528,20015
3594,120000,750,1,"patiya",2002,1,201561,20015
4704,NA,86,0.5,"pahartali",2008,0,201555,20015
4708,306000,158,0.5,"panchlaish",2008,0,201557,20015
4510,1200000,603,1,"halishahar",2007,0,201535,20015
4758,2e+05,142,1,"patiya",2008,0,201561,20015
3904,72000,560,1,"kotwali",2004,1,201541,20015
4722,50000,821,0,"pahartali",2008,0,201555,20015
4247,3e+05,199,0.5,"kotwali",2006,0,201541,20015
3817,NA,313.4205827,0,"panchlaish",2003,1,201557,20015
3443,60000,120,0,"kotwali",2001,1,201541,20015
3581,NA,89,0.5,"kotwali",2002,1,201541,20015
3887,NA,86,0,"patiya",2004,1,201561,20015
3692,30000,159,1,"bakalia",2003,1,201510,20015
3512,60000,310,0,"double mooring",2002,1,201528,20015
3940,420000,600,0.5,"kotwali",2004,1,201541,20015
4313,NA,105,0.5,"panchlaish",2006,0,201557,20015
4138,NA,120,1,"pahartali",2005,1,201555,20015
4088,110000,117,1,"double mooring",2005,1,201528,20015
4666,NA,80,0.5,"patiya",2008,0,201561,20015
4492,1200000,405,1,"boalkhali",2007,0,201512,20015
3856,9e+05,543,1,"panchlaish",2004,1,201557,20015
3310,60000,160,0.5,"panchlaish",2001,1,201557,20015
3346,43200,365,1,"shah ali",2001,1,302674,30026
4747,50000,448,1,"patenga",2008,0,201565,20015
3851,120000,562,1,"double mooring",2004,1,201528,20015
3848,126000,99,0,"kotwali",2004,1,201541,20015
3487,240000,910,0.5,"halishahar",2001,1,201535,20015
4053,NA,129,0.5,"pahartali",2005,1,201555,20015
3351,96000,271,0,"halishahar",2001,1,201535,20015
4427,120000,300,0,"kotwali",2007,0,201541,20015
3686,NA,395,1,"patenga",2003,1,201565,20015
4644,120000,80,1,"patenga",2008,0,201565,20015
3269,NA,69,0,"patiya",2000,1,201561,20015
3480,NA,15,0,"halishahar",2001,1,201535,20015
4376,4e+05,1680,1,"halishahar",2007,0,201535,20015
3911,40000,300,1,"patenga",2004,1,201565,20015
3387,180000,450,0,"patenga",2001,1,201565,20015
3598,48000,100,0.5,"double mooring",2002,1,201528,20015
3630,240000,380,0,"kotwali",2002,1,201541,20015
4890,1200000,160,0.5,"halishahar",2009,0,201535,20015
3261,NA,25,1,"kotwali",2000,1,201541,20015
3773,NA,250,0,"double mooring",2003,1,201528,20015
4750,NA,430,0,"patenga",2008,0,201565,20015
3632,240000,135,1,"boalkhali",2002,1,201512,20015
3303,96000,243,0,"halishahar",2001,1,201535,20015
3842,78260,346,1,"pahartali",2004,1,201555,20015
4636,3e+05,150,1,"patiya",2008,0,201561,20015
3906,144000,444,1,"double mooring",2004,1,201528,20015
4192,144000,302,1,"double mooring",2006,0,201528,20015
4299,1300000,272,1,"fakirhat",2006,0,NA,NA
4222,144000,383,1,"bayejid bostami",2006,0,201506,20015
4601,NA,100,0.5,"panchlaish",2008,0,201557,20015
4549,60000,84,0.5,"kotwali",2007,0,201541,20015
4426,8e+05,403,1,"pahartali",2007,0,201555,20015
4305,1500000,214,0.5,"panchlaish",2006,0,201557,20015
3963,3e+05,1914,0.5,"patenga",2004,1,201565,20015
3643,78000,235,0,"boalkhali",2002,1,201512,20015
4573,NA,85,1,"patenga",2008,0,201565,20015
4057,425000,2311,0.5,"kotwali",2005,1,201541,20015
3852,72000,191,0,"pahartali",2004,1,201555,20015
3637,102000,475,0,"halishahar",2002,1,201535,20015
3572,540000,130,1,"kotwali",2002,1,201541,20015
4688,3e+05,146,0.5,"pahartali",2008,0,201555,20015
3537,36000,280,0,"double mooring",2002,1,201528,20015
4938,40000,85,1,"kotwali",2009,0,201541,20015
4358,3e+05,200,0.5,"kotwali",2007,0,201541,20015
3506,18000,55,0,"kotwali",2002,1,201541,20015
4070,35000,105,1,"patiya",2005,1,201561,20015
3249,48000,100,0.5,"patiya",2000,1,201561,20015
3476,360000,300,0,"kotwali",2001,1,201541,20015
4419,NA,83,0.5,"patiya",2007,0,201561,20015
3739,62500,404,1,"noakhali sadar (sudharam)",2003,1,207587,20075
3470,80000,140,0.5,"kotwali",2001,1,201541,20015
4435,72000,250,0.5,"halishahar",2007,0,201535,20015
4019,125000,185,0.5,"new market",2005,1,302663,30026
4219,8500,190,0,"halishahar",2006,0,201535,20015
4076,350000,1250,0,"halishahar",2005,1,201535,20015
4328,260000,624,0.5,"patiya",2006,0,201561,20015
3426,80000,135,0.5,"kotwali",2001,1,201541,20015
3859,30000,400,1,"patiya",2004,1,201561,20015
4016,NA,153,0,"patiya",2004,1,201561,20015
3900,182000,650,0,"pahartali",2004,1,201555,20015
3972,2e+05,509,0.5,"kotwali",2004,1,201541,20015
4680,1100000,481,0.5,"kotwali",2008,0,201541,20015
3763,NA,92,1,"panchlaish",2003,1,201557,20015
3716,54000,150,0,"bakalia",2003,1,201510,20015
4250,NA,153,1,"bakalia",2006,0,201510,20015
4820,2e+05,123,1,"boalkhali",2009,0,201512,20015
3967,5e+05,70,1,"boalkhali",2004,1,201512,20015
4589,70000,750,0.5,"patiya",2008,0,201561,20015
4339,NA,313.4205827,0,"boalkhali",2006,0,201512,20015
4062,3e+05,298,1,"patiya",2005,1,201561,20015
3883,NA,313.4205827,0,"boalkhali",2004,1,201512,20015
4660,50000,450,1,"pahartali",2008,0,201555,20015
3957,96000,535,1,"halishahar",2004,1,201535,20015
3948,45000,120,0,"double mooring",2004,1,201528,20015
4538,80000,220,0,"pahartali",2007,0,201555,20015
4804,3e+05,85,0.5,"double mooring",2008,0,201528,20015
4340,125000,275,0,"patiya",2006,0,201561,20015
3338,NA,50,1,"kotwali",2001,1,201541,20015
4195,1030000,73,1,"halishahar",2006,0,201535,20015
4425,60000,130,0,"patiya",2007,0,201561,20015
4430,1e+06,266,1,"double mooring",2007,0,201528,20015
3511,24000,120,0.5,"double mooring",2002,1,201528,20015
4883,417000,2500,0,"patenga",2009,0,201565,20015
4714,4e+05,3132,1,"patenga",2008,0,201565,20015
3969,30000,114,1,"bakalia",2004,1,201510,20015
4074,240000,80,0.5,"patiya",2005,1,201561,20015
3411,NA,194,0,"halishahar",2001,1,201535,20015
3434,750000,130,1,"bakalia",2001,1,201510,20015
3670,96000,200,0,"halishahar",2003,1,201535,20015
3746,NA,150,1,"panchlaish",2003,1,201557,20015
4759,6e+05,110,0.5,"boalkhali",2008,0,201512,20015
4541,360000,313.4205827,1,"boalkhali",2007,0,201512,20015
3492,NA,99,0.5,"bakalia",2001,1,201510,20015
3710,2e+05,90,1,"sitakunda",2003,1,201586,20015
4795,350000,1618,0,"halishahar",2008,0,201535,20015
4137,3e+05,250,0.5,"kotwali",2005,1,201541,20015
4780,NA,270,0.5,"kotwali",2008,0,201541,20015
3257,1e+05,259,0.5,"panchlaish",2000,1,201557,20015
3798,35000,105,0,"patiya",2003,1,201561,20015
3475,180000,1080,1,"patiya",2001,1,201561,20015
4534,NA,250,0.5,"pahartali",2007,0,201555,20015
4569,130000,103,0.5,"kotwali",2007,0,201541,20015
3396,NA,50,0,"bakalia",2001,1,201510,20015
3505,75000,482,1,"halishahar",2002,1,201535,20015
4418,180000,69,0.5,"kotwali",2007,0,201541,20015
3379,36000,110,0,"patiya",2001,1,201561,20015
3956,80000,320,0.5,"kotwali",2004,1,201541,20015
