"bgmea_num","capacity","machine","fac_type","upazila","date_est","exist91","exist01","upaz2011","parent"
657,"x",185.2385766,0,"kalabagan",1986,1,1,302633,30026
2678,"x",22,1,"narayanganj sadar",1998,0,1,306758,30067
1954,"60000",350,1,"gazipur sadar",1994,0,1,303330,30033
1710,"x",250,1,"tejgaon industrial area",1994,0,1,302692,30026
2765,"66000",335,1,"dhanmondi",1998,0,1,302616,30026
1368,"26000",131,0,"kafrul",1993,0,1,302630,30026
563,"50000",187,0,"bayejid bostami",1984,1,1,201506,20015
1950,"85000",500,1,"jatrabari",1994,0,1,302629,30026
2404,"40000",125,0,"savar",1996,0,1,302672,30026
279,"180000",595,0,"chak bazar",1985,1,1,302609,30026
1278,"75000",182,0,"uttara, bimanbandar",1992,0,1,302695,30026
2625,"52000",99,0.5,"kalabagan",1998,0,1,302633,30026
1836,"50000",102,0,"kafrul",1994,0,1,302630,30026
2148,"366102",275,1,"singair",1995,0,1,305682,30056
2686,"35000",81,0,"patenga",1998,0,1,201565,20015
1312,"40000",180,0,"uttara, bimanbandar",1992,0,1,302695,30026
1218,"25000",125,0,"sabujbagh",1992,0,1,302668,30026
2215,"50000",210,0.5,"khulshi",1995,0,1,201543,20015
2720,"25000",116,1,"patenga",1995,0,1,201565,20015
2484,"250000",260,1,"narayanganj sadar",1997,0,1,306758,30067
494,"180000",210,0.5,"dhanmondi",1985,1,1,302616,30026
2707,"12000",80,0,"chittagong port",1997,0,1,201520,20015
1315,"120000",200,0,"mirpur",1992,0,1,302648,30026
2633,"40000",190,0,"panchlaish",1998,0,1,201557,20015
1127,"100000",140,0.5,"narayanganj sadar",1992,0,1,306758,30067
2711,"40000",200,0,"kadam tali",1997,0,1,302632,30026
644,"36000",190,0,"double mooring",1986,1,1,201528,20015
1879,"150000",160,0,"cantonment",1994,0,1,302608,30026
2275,"200000",250,0,"gazipur sadar",1992,0,1,303330,30033
2509,"438000",100,1,"bhaluka",1997,0,1,306113,30061
1730,"120000",631,1,"mohammadpur",1994,0,1,302650,30026
632,"60000",130,0,"tejgaon industrial area",1986,1,1,302692,30026
1301,"720000",200,0.5,"chittagong port",1992,0,1,201520,20015
303,"60000",160,0,"khilgaon",1984,1,1,302636,30026
463,"100000",152,0,"mohammadpur",1985,1,1,302650,30026
269,"50000",175,0,"mirpur",1985,1,1,302648,30026
3168,"8500",55,0,"pallabi",2000,0,1,302664,30026
954,"30000",90,0,"gazipur sadar",1992,0,1,303330,30033
1667,"52500",135,0,"chandgaon",1993,0,1,201519,20015
2504,"300000",180,1,"gazipur sadar",1996,0,1,303330,30033
57,"40000",270,0,"uttara, bimanbandar",1985,1,1,302695,30026
2301,"30000",20,0,"gazipur sadar",1996,0,1,303330,30033
679,"60000",182,0,"rampura",1987,1,1,302667,30026
2701,"360000",65,0.5,"double mooring",1998,0,1,201528,20015
3107,"250000",164,0,"gulshan",2000,0,1,302626,30026
1482,"xx",185.2385766,0,"gazipur sadar",1993,0,1,303330,30033
2822,"60000",45,1,"narayanganj sadar",1998,0,1,306758,30067
2813,"20000",55,1,"narayanganj sadar",1998,0,1,306758,30067
53,"36000",108,0,"tejgaon",1985,1,1,302690,30026
800,"50000",98,0,"panchlaish",1991,1,1,201557,20015
1241,"90000",147,0,"gulshan",1992,0,1,302626,30026
641,"300000",450,1,"adabor",1986,1,1,302602,30026
1701,"40000",210,1,"kafrul",1994,0,1,302630,30026
1609,"105000",165,0.5,"chandgaon",1993,0,1,201519,20015
1242,"32000",184,0,"kotwali",1992,0,1,201541,20015
2685,"22000",96,0,"kotwali",1998,0,1,201541,20015
3022,"x",185.2385766,0.5,"gulshan",1999,0,1,302626,30026
3023,"200000",140,1,"kaliakair",1999,0,1,303332,30033
3197,"540000",150,1,"narayanganj sadar",2000,0,1,306758,30067
1722,"35000",230,0,"mirpur",1993,0,1,302648,30026
2320,"45000",260,0,"mirpur",1995,0,1,302648,30026
1607,"67000",223,0,"gulshan",1994,0,1,302626,30026
493,"25000",80,0,"rampura",1985,1,1,302667,30026
176,"78000",254,0,"gulshan",1985,1,1,302626,30026
2745,"115000",381,0,"savar",1998,0,1,302672,30026
11,"48000",178,0,"gulshan",1985,1,1,302626,30026
392,"75000",200,0,"kafrul",1985,1,1,302630,30026
2641,"60000",197,0,"pallabi",1998,0,1,302664,30026
3000,"50000",156,0,"pallabi",1999,0,1,302664,30026
1327,"48000",90,0,"sher-e-bangla nagar",1992,0,1,302680,30026
2797,"x",246,0,"gazipur sadar",1998,0,1,303330,30033
1105,"140000",215,0,"savar",1992,0,1,302672,30026
1723,"300000",120,1,"gazipur sadar",1994,0,1,303330,30033
1635,"42000",126,0,"khilgaon",1993,0,1,302636,30026
1285,"120000",171,0,"tejgaon industrial area",1992,0,1,302692,30026
1514,"20000",150,0,"uttara, bimanbandar",1993,0,1,302695,30026
3103,"60000",24,1,"pahartali",2000,0,1,201555,20015
1724,"40000",440,1,"kaliakair",1994,0,1,303332,30033
3143,"10000",185.2385766,0,"hazaribagh",2000,0,1,302628,30026
1450,"90000",80,0,"mohammadpur",1993,0,1,302650,30026
2877,"20000",80,0,"demra",1999,0,1,302612,30026
2916,"60000",100,0,"adabor",1999,0,1,302602,30026
1018,"200000",376,0,"chandgaon",1992,0,1,201519,20015
3116,"720000",160,0,"kafrul",2000,0,1,302630,30026
1201,"100000",275,0.5,"kafrul",1992,0,1,302630,30026
1571,"60000",88,0,"gazipur sadar",1993,0,1,303330,30033
1582,"43200",345,1,"tejgaon industrial area",1993,0,1,302692,30026
36,"60000",160,0,"mohammadpur",1985,1,1,302650,30026
741,"48000",100,1,"kotwali",1990,1,1,201541,20015
964,"36000",370,0,"khulshi",1992,0,1,201543,20015
335,"225000",575,0,"patenga",1984,1,1,201565,20015
2667,"x",70,0,"sabujbagh",1998,0,1,302668,30026
2512,"36000",82,0,"gulshan",1997,0,1,302626,30026
2556,"50000",142,0,"double mooring",1997,0,1,201528,20015
2147,"22000",100,1,"tejgaon industrial area",1995,0,1,302692,30026
1591,"115000",460,1,"rupganj",1993,0,1,306768,30067
787,"115000",98,1,"rupganj",1990,1,1,306768,30067
2362,"115000",89,1,"rupganj",1996,0,1,306768,30067
2876,"140000",116,1,"rupganj",1998,0,1,306768,30067
2953,"65000",121,0.5,"double mooring",1999,0,1,201528,20015
2677,"50000",90,0,"pahartali",1997,0,1,201555,20015
2227,"35000",110,0.5,"pahartali",1995,0,1,201555,20015
543,"144000",230,0,"uttara, bimanbandar",1985,1,1,302695,30026
2972,"x",185.2385766,0,"uttara, bimanbandar",1999,0,1,302695,30026
442,"70000",245,0.5,"ramna",1985,1,1,302666,30026
2999,"x",36,1,"narayanganj sadar",1999,0,1,306758,30067
806,"36000",52,0.5,"mirpur",1991,1,1,302648,30026
2525,"x",234,1,"badda",1997,0,1,302604,30026
1526,"150000",435,0.5,"savar",1993,0,1,302672,30026
2493,"x",238,1,"badda",1997,0,1,302604,30026
3135,"x",100,0,"kafrul",2000,0,1,302630,30026
1759,"80000",135,0,"darus salam",1994,0,1,302611,30026
2116,"128400",85,1,"gazipur sadar",1995,0,1,303330,30033
2681,"45000",292,1,"sreepur",1998,0,1,303386,30033
483,"100000",150,0,"motijheel",1985,1,1,302654,30026
2867,"x",38,0,"panchlaish",1999,0,1,201557,20015
1308,"54000",138,0,"shah ali",1992,0,1,302674,30026
2733,"50000",116,0,"savar",1998,0,1,302672,30026
1032,"100000",210,0,"savar",1992,0,1,302672,30026
2376,"75000",132,0,"savar",1996,0,1,302672,30026
860,"30000",200,1,"gazipur sadar",1991,1,1,303330,30033
59,"55000",360,1,"gazipur sadar",1985,1,1,303330,30033
3009,"600000",50,0,"pallabi",1999,0,1,302664,30026
1804,"20000",45,0,"gazipur sadar",1994,0,1,303330,30033
46,"1170000",150,0,"bangshal",1985,1,1,302605,30026
601,"60000",275,0,"rampura",1985,1,1,302667,30026
1209,"65000",133,0,"narayanganj sadar",1992,0,1,306758,30067
2159,"150000",59,1,"mirzapur",1995,0,1,309366,30093
246,"80000",134,1,"savar",1984,1,1,302672,30026
1047,"96000",260,0,"uttara, bimanbandar",1994,0,1,302695,30026
810,"12000",130,0,"paltan",1991,1,1,302665,30026
191,"200000",725,0,"pallabi",1985,1,1,302664,30026
2834,"22000",54,0,"mirpur",1999,0,1,302648,30026
620,"89000",235,0,"mirpur",1986,1,1,302648,30026
943,"100000",400,0,"kotwali",1992,0,1,201541,20015
1435,"25000",66,0.5,"mirpur",1993,0,1,302648,30026
1386,"24000",120,1,"pallabi",1993,0,1,302664,30026
249,"25000",120,0,"narayanganj sadar",1985,1,1,306758,30067
1061,"60000",229,0,"double mooring",1992,0,1,201528,20015
3050,"x",97,0,"double mooring",1992,0,1,201528,20015
1534,"48000",130,0,"gazipur sadar",1993,0,1,303330,30033
1387,"150000",500,1,"mirpur",1993,0,1,302648,30026
3181,"x",185.2385766,0,"darus salam",2000,0,1,302611,30026
193,"60000",200,0,"paltan",1985,1,1,302665,30026
3089,"60000",97,0,"chandgaon",1998,0,1,201519,20015
3148,"x",185.2385766,1,"gazipur sadar",2000,0,1,303330,30033
854,"60000",230,0,"new market",1991,1,1,302663,30026
2996,NA,185.2385766,1,"gazipur sadar",1999,0,1,303330,30033
2753,"30000",165,0,"mohammadpur",1998,0,1,302650,30026
1102,"240000",167,0.5,"badda",1992,0,1,302604,30026
3206,"x",600,0,"savar",2000,0,1,302672,30026
434,"50000",161,0,"ramna",1985,1,1,302666,30026
1999,"120000",350,0.5,"gulshan",1995,0,1,302626,30026
3126,"6000",96,0,"pahartali",2000,0,1,201555,20015
35,"200000",658,0,"gazipur sadar",1985,1,1,303330,30033
1027,"90000",43,1,"gazipur sadar",1992,0,1,303330,30033
206,"120000",300,0.5,"mirpur",1985,1,1,302648,30026
2921,"252000",240,0,"pallabi",1999,0,1,302664,30026
398,"120000",148,0,"dhanmondi",1985,1,1,302616,30026
2893,"x",185.2385766,0.5,"pallabi",1999,0,1,302664,30026
2639,"20000",130,0,"double mooring",1998,0,1,201528,20015
496,"30000",268,0,"sutrapur",1985,1,1,302688,30026
1428,"30000",50,0,"mirpur",1993,0,1,302648,30026
1377,"25000",85,0,"double mooring",1993,0,1,201528,20015
196,"96000",196,0,"motijheel",1983,1,1,302654,30026
2306,"260000",142,0,"pallabi",1996,0,1,302664,30026
2656,"36000",80,0,"tejgaon industrial area",1998,0,1,302692,30026
829,"60000",180,0,"rampura",1991,1,1,302667,30026
1957,"60000",206,0,"kafrul",1994,0,1,302630,30026
1810,"60000",124,0,"pallabi",1994,0,1,302664,30026
2845,"90000",64,0,"tejgaon industrial area",1998,0,1,302692,30026
914,"10000",70,1,"pallabi",1991,1,1,302664,30026
2149,"353898",165,1,"savar",1995,0,1,302672,30026
2864,"120000",48,0.5,"narayanganj sadar",1998,0,1,306758,30067
817,"118000",148,0,"new market",1991,1,1,302663,30026
2171,"50000",270,0,"uttara, bimanbandar",2000,0,1,302695,30026
3105,"5000",170,0,"uttara, bimanbandar",2000,0,1,302695,30026
1083,"11400",150,0,"paltan",1992,0,1,302665,30026
731,"36000",150,0,"tejgaon",1989,1,1,302690,30026
250,"75000",225,0,"mirpur",1985,1,1,302648,30026
1801,"x",185.2385766,0,"mirpur",1994,0,1,302648,30026
2738,"22500",220,1,"savar",1998,0,1,302672,30026
373,"24000",95,0,"double mooring",1985,1,1,201528,20015
357,"150000",215,0,"pahartali",1985,1,1,201555,20015
401,"36000",207,0,"panchlaish",1985,1,1,201557,20015
587,"130000",413,0,"dakshinkhan",1986,1,1,302610,30026
1807,"72000",400,1,"gazipur sadar",1994,0,1,303330,30033
1685,"84000",644,1,"gazipur sadar",1993,0,1,303330,30033
853,"30000",70,0,"kotwali",1991,1,1,201541,20015
2846,"300000",150,1,"double mooring",1998,0,1,201528,20015
1622,"35000",105,0.5,"kalabagan",1997,0,1,302633,30026
2705,"50000",130,0,"kotwali",1998,0,1,201541,20015
2748,"42000",187,1,"narayanganj sadar",1998,0,1,306758,30067
1051,"25000",130,0,"dakshinkhan",1992,0,1,302610,30026
2307,"15000",185.2385766,1,"gazipur sadar",1996,0,1,303330,30033
1678,"48000",65,0,"mohammadpur",1993,0,1,302650,30026
1313,"60000",150,0,"kafrul",1992,0,1,302630,30026
899,"35000",135,1,"kotwali",1991,1,1,201541,20015
1126,"34000",95,1,"double mooring",1992,0,1,201528,20015
1842,"35000",300,1,"savar",1994,0,1,302672,30026
1342,"60000",134,0,"kafrul",1992,0,1,302630,30026
2769,"108000",207,0,"rampura",1998,0,1,302667,30026
1893,"16667",115,1,"gazipur sadar",1994,0,1,303330,30033
2411,"x",450,1,"savar",1996,0,1,302672,30026
1518,"120000",68,1,"ramna",1993,0,1,302666,30026
2950,"x",160,1,"rampura",1999,0,1,302667,30026
1740,"80000",55,1,"rampura",1994,0,1,302667,30026
3079,NA,185.2385766,1,"narayanganj sadar",2000,0,1,306758,30067
2341,"1200000",117,1,"narayanganj sadar",1996,0,1,306758,30067
3076,"100000",110,1,"gulshan",2000,0,1,302626,30026
2584,"x",135,0.5,"savar",1998,0,1,302672,30026
1480,"50000",43,0,"paltan",1993,0,1,302665,30026
218,"60000",110,0,"narayanganj sadar",1985,1,1,306758,30067
229,"30000",120,0,"gazipur sadar",1985,1,1,303330,30033
1120,"30000",150,0,"panchlaish",1992,0,1,201557,20015
3041,"38000",142,0,"tejgaon industrial area",2000,0,1,302692,30026
447,"60000",250,0,"ramna",1985,1,1,302666,30026
2363,"50000",124,0,"mirpur",1996,0,1,302648,30026
2534,"150000",106,0.5,"rampura",1997,0,1,302667,30026
774,"100000",176,0,"mirpur",1990,1,1,302648,30026
484,"50000",226,0.5,"pallabi",1985,1,1,302664,30026
2559,"21000",222,0.5,"pallabi",1997,0,1,302664,30026
2003,"60000",131,0.5,"shah ali",1995,0,1,302674,30026
517,"60000",80,1,"kafrul",1985,1,1,302630,30026
2790,"50000",98,0,"bakalia",1998,0,1,201510,20015
1116,"80000",200,0,"badda",1990,1,1,302604,30026
824,"116550",195,0,"rampura",1991,1,1,302667,30026
385,"160000",120,0,"bakalia",1984,1,1,201510,20015
689,"50000",120,0,"mirpur",1987,1,1,302648,30026
1811,"75000",157,0,"kafrul",1994,0,1,302630,30026
2987,"75000",150,0,"dakshinkhan",1999,0,1,302610,30026
605,"75000",150,0,"ramna",1985,1,1,302666,30026
872,"75000",250,0,"lalbagh",1991,1,1,302642,30026
2247,"5000",12,0,"kafrul",1996,0,1,302630,30026
655,"78000",240,0,"savar",1986,1,1,302672,30026
1816,"36000",160,1,"savar",1994,0,1,302672,30026
2462,"72000",150,0,"paltan",1997,0,1,302665,30026
267,"66000",200,0,"paltan",1985,1,1,302665,30026
1317,"55000",175,0,"gazipur sadar",1992,0,1,303330,30033
2826,"144000",44,1,"kaliakair",1998,0,1,303332,30033
1552,"65000",156,0,"khilgaon",1993,0,1,302636,30026
790,"70000",75,1,"gazipur sadar",1991,1,1,303330,30033
1948,"35000",155,0,"turag",1994,0,1,302693,30026
1476,"45000",70,0,"tejgaon industrial area",1993,0,1,302692,30026
1561,"36000",92,0,"pallabi",1994,0,1,302664,30026
604,"60000",150,0.5,"khilkhet",1986,1,1,302637,30026
3033,"60000",140,1,"mirpur",1999,0,1,302648,30026
2841,"150000",1500,0,"patenga",1998,0,1,201565,20015
2389,"48000",140,0.5,"gulshan",1996,0,1,302626,30026
2530,"x",60,0,"gazipur sadar",1997,0,1,303330,30033
2394,"143000",321,0.5,"gazipur sadar",1991,1,1,303330,30033
1416,"108000",193,0,"mirpur",1993,0,1,302648,30026
1442,"60000",146,0,"tejgaon industrial area",1993,0,1,302692,30026
2750,"20000",125,0,"pahartali",1998,0,1,201555,20015
2460,"x",84,1,"gazipur sadar",1997,0,1,303330,30033
2248,"250000",190,1,"motijheel",1995,0,1,302654,30026
2597,"x",40,0,"motijheel",1998,0,1,302654,30026
1602,"30000",195,1,"darus salam",1993,0,1,302611,30026
1376,"36000",402,1,"mohammadpur",1993,0,1,302650,30026
333,"30000",250,0.5,"double mooring",1985,1,1,201528,20015
2986,"x",150,1,"gazipur sadar",1999,0,1,303330,30033
2913,"36000",99,0,"double mooring",1999,0,1,201528,20015
2374,"36000",99,0,"double mooring",1996,0,1,201528,20015
1546,"36000",99,0,"double mooring",1993,0,1,201528,20015
2055,"200000",70,0,"narayanganj sadar",1995,0,1,306758,30067
3102,"x",50,1,"kafrul",2000,0,1,302630,30026
1529,"15000",75,0,"savar",1993,0,1,302672,30026
1850,"60833",100,0,"turag",1994,0,1,302693,30026
210,"90000",329,0,"gulshan",1985,1,1,302626,30026
2982,"60000",238,0,"gazipur sadar",1999,0,1,303330,30033
2793,"70000",147,0,"patenga",1998,0,1,201565,20015
1924,"x",30,0,"gazipur sadar",1994,0,1,303330,30033
2958,"36000",140,0.5,"bayejid bostami",1999,0,1,201506,20015
419,"90000",164,0,"new market",1984,1,1,302663,30026
2464,"72000",400,1,"mirpur",1997,0,1,302648,30026
3208,"x",204,0,"pallabi",2000,0,1,302664,30026
1610,"25000",36,1,"mohammadpur",1993,0,1,302650,30026
2691,"104000",194,0,"gazipur sadar",1996,0,1,303330,30033
356,"36000",100,0,"panchlaish",1985,1,1,201557,20015
3167,"x",127,0,"kafrul",2000,0,1,302630,30026
2408,"60000",187,0.5,"kotwali",1996,0,1,201541,20015
2614,"18000",90,0,"mirpur",1998,0,1,302648,30026
2110,"60000",51,0.5,"hathazari",1995,0,1,201537,20015
349,"250000",375,1,"panchlaish",1985,1,1,201557,20015
2160,"60000",407,1,"panchlaish",1995,0,1,201557,20015
3207,"x",496,1,"savar",2000,0,1,302672,30026
922,"60000",115,0,"gazipur sadar",1991,1,1,303330,30033
833,"20000",120,1,"narayanganj sadar",1990,1,1,306758,30067
1385,"60000",150,0,"sreepur",1993,0,1,303386,30033
2095,"60000",115,0.5,"kafrul",1995,0,1,302630,30026
750,"60000",95,0,"mirpur",1990,1,1,302648,30026
1140,"90000",128,0,"badda",1992,0,1,302604,30026
1159,"50000",113,0,"double mooring",1992,0,1,201528,20015
2478,"35100",160,0,"gazipur sadar",1997,0,1,303330,30033
2366,"144000",64,1,"narayanganj sadar",1996,0,1,306758,30067
209,"95000",75,0,"rampura",1984,1,1,302667,30026
837,"60000",100,0,"adabor",1991,1,1,302602,30026
1359,"120000",179,0,"tejgaon industrial area",1992,0,1,302692,30026
3129,"30000",54,1,"double mooring",2000,0,1,201528,20015
1430,"11000",106,0.5,"mohammadpur",1993,0,1,302650,30026
1220,"90000",260,0,"ramna",1992,0,1,302666,30026
455,"65000",255,0,"pallabi",1985,1,1,302664,30026
2566,"48000",120,0,"kotwali",1997,0,1,201541,20015
1304,"72000",155,0,"ramna",1992,0,1,302666,30026
571,"280000",290,0.5,"tejgaon industrial area",1985,1,1,302692,30026
1868,"80000",90,0,"tejgaon industrial area",1994,0,1,302692,30026
533,"40000",285,0,"dhanmondi",1985,1,1,302616,30026
1869,"60000",90,1,"tejgaon industrial area",1994,0,1,302692,30026
1270,"120000",376,0.5,"gazipur sadar",1992,0,1,303330,30033
1651,"60000",110,0,"shahbag",1993,0,1,302675,30026
3111,"x",87,1,"gazipur sadar",2000,0,1,303330,30033
82,"90000",175,0,"new market",1984,1,1,302663,30026
3106,"60000",100,0,"double mooring",2000,0,1,201528,20015
364,"60000",250,0,"double mooring",1984,1,1,201528,20015
2338,"180000",447,1,"khilkhet",1996,0,1,302637,30026
2831,"120000",166,0,"double mooring",1998,0,1,201528,20015
331,"180000",309,0,"double mooring",1983,1,1,201528,20015
1054,"84000",125,0,"kafrul",1992,0,1,302630,30026
885,"75000",115,0,"gazipur sadar",1990,1,1,303330,30033
1519,"30000",80,1,"rampura",1993,0,1,302667,30026
3170,"sh, baby dresses, pa",90,0,"ramna",2000,0,1,302666,30026
1987,"68400",350,1,"shyampur",1995,0,1,302676,30026
2153,"36000",197,1,"demra",1995,0,1,302612,30026
1186,"125000",325,0,"mirpur",1992,0,1,302648,30026
1187,"219000",225,0,"savar",1992,0,1,302672,30026
2611,"696000",151,0.5,"double mooring",1998,0,1,201528,20015
2069,"90000",70,0,"narayanganj sadar",1995,0,1,306758,30067
2804,"x",85,1,"pallabi",1998,0,1,302664,30026
3083,"x",81,0,"mirpur",2000,0,1,302648,30026
1574,"84000",185,0,"kafrul",1993,0,1,302630,30026
530,"95000",172,0,"rampura",1985,1,1,302667,30026
1345,"50000",73,0,"rampura",1992,0,1,302667,30026
376,"50000",195,0,"panchlaish",1986,1,1,201557,20015
1481,"30000",170,0,"jatrabari",1993,0,1,302629,30026
263,"360000",115,0,"kotwali",1985,1,1,201541,20015
2652,"100100",275,0.5,"double mooring",1998,0,1,201528,20015
946,"215000",279,1,"gazipur sadar",1989,1,1,303330,30033
2847,"25000",97,0,"kotwali",1998,0,1,201541,20015
1564,"41000",150,0,"mohammadpur",1994,0,1,302650,30026
2878,"75000",120,1,"rampura",1998,0,1,302667,30026
2176,"30000",240,1,"new market",1995,0,1,302663,30026
1821,"720000",480,0,"savar",1994,0,1,302672,30026
3156,"40000",129,0,"chandgaon",2000,0,1,201519,20015
2446,"25000",240,1,"gazipur sadar",1997,0,1,303330,30033
1648,"60000",200,0,"gazipur sadar",1993,0,1,303330,30033
3010,"x",250,1,"sreepur",1999,0,1,303386,30033
651,"50000",115,0,"sonargaon",1985,1,1,306704,30067
3196,"x",98,1,"gazipur sadar",2000,0,1,303330,30033
1128,"35000",190,0,"kotwali",1992,0,1,201541,20015
1039,"50000",112,0,"rampura",1992,0,1,302667,30026
1040,"80000",256,0,"rampura",1992,0,1,302667,30026
290,"50000",160,0,"rampura",1985,1,1,302667,30026
2696,"50000",101,0,"rampura",1998,0,1,302667,30026
2271,"60000",344,1,"kalabagan",1996,0,1,302633,30026
2896,"x",178,0,"savar",1999,0,1,302672,30026
1348,"60000",88,0,"mohammadpur",1992,0,1,302650,30026
780,"80000",150,0.5,"kafrul",1990,1,1,302630,30026
2194,"72000",180,0,"khilkhet",1996,0,1,302637,30026
1632,"99000",131,0,"mohammadpur",1993,0,1,302650,30026
699,"x",185.2385766,1,"narayanganj sadar",1988,1,1,306758,30067
1511,"125000",254,0,"shyampur",1993,0,1,302676,30026
1928,"135000",441,0,"mirpur",1994,0,1,302648,30026
2907,"x",152,1,"mirpur",1999,0,1,302648,30026
548,"45000",239,0,"motijheel",1985,1,1,302654,30026
813,"48000",152,0,"motijheel",1991,1,1,302654,30026
215,"65000",280,0,"mohammadpur",1984,1,1,302650,30026
360,"68000",192,0,"halishahar",1985,1,1,201535,20015
1367,"80000",140,0,"ramna",1993,0,1,302666,30026
1190,"60000",500,0.5,"pallabi",1992,0,1,302664,30026
2526,"90000",95,0.5,"darus salam",1997,0,1,302611,30026
2523,"780000",566,0,"patenga",1997,0,1,201565,20015
1004,"75000",156,0.5,"badda",1992,0,1,302604,30026
1996,"150000",50,1,"narayanganj sadar",1995,0,1,306758,30067
2909,"x",185.2385766,1,"kadam tali",1999,0,1,302632,30026
1578,"450000",5265,0,"savar",1993,0,1,302672,30026
2637,"85000",185,1,"gazipur sadar",1998,0,1,303330,30033
2305,"122000",110,0,"kafrul",1996,0,1,302630,30026
219,"31000",165,0,"kafrul",1985,1,1,302630,30026
769,"144000",260,0,"chandgaon",1990,1,1,201519,20015
2286,"x",185.2385766,0,"pallabi",1996,0,1,302664,30026
341,"95000",113,1,"double mooring",1984,1,1,201528,20015
2536,"x",185.2385766,0,"pallabi",1997,0,1,302664,30026
396,"60000",140,1,"kotwali",1985,1,1,201541,20015
268,"60000",199,0,"jatrabari",1985,1,1,302629,30026
818,"180000",128,0.5,"kotwali",1991,1,1,201541,20015
2980,"2000",80,1,"gulshan",1999,0,1,302626,30026
1535,"105000",200,0,"double mooring",1993,0,1,201528,20015
294,"72000",157,0,"kotwali",1985,1,1,201541,20015
1361,"60000",580,0,"patiya",1993,0,1,201561,20015
1391,"50000",150,0,"ramna",1993,0,1,302666,30026
2405,"x",80,0,"gazipur sadar",1996,0,1,303330,30033
1137,"30000",120,0,"mirpur",1991,1,1,302648,30026
3141,"30000",60,0,"kalabagan",2000,0,1,302633,30026
1643,"64992",73,1,"ramna",1993,0,1,302666,30026
2889,"30000",185.2385766,0.5,"mirpur",1999,0,1,302648,30026
3096,"x",56,0.5,"gazipur sadar",2000,0,1,303330,30033
618,"40000",138,0,"double mooring",1986,1,1,201528,20015
624,"60000",250,0,"tejgaon industrial area",1986,1,1,302692,30026
1374,"94000",160,0,"double mooring",1993,0,1,201528,20015
114,"180000",234,0,"mirpur",1984,1,1,302648,30026
1014,"300000",140,0,"panchlaish",1992,0,1,201557,20015
1466,"150000",47,1,"narayanganj sadar",1993,0,1,306758,30067
284,"x",185.2385766,0,"mirpur",1984,1,1,302648,30026
2814,"160000",70,1,"narayanganj sadar",1995,0,1,306758,30067
97,"100000",250,0,"gulshan",1985,1,1,302626,30026
1961,"x",185.2385766,0,"uttara, bimanbandar",2000,0,1,302695,30026
2450,"72000",346,0,"rampura",1998,0,1,302667,30026
2957,NA,185.2385766,0,"bhaluka",1999,0,1,306113,30061
1508,"70000",350,1,"chandanaish",1993,0,1,201518,20015
3007,"x",115,1,"savar",1994,0,1,302672,30026
1796,"100000",54,1,"narayanganj sadar",1994,0,1,306758,30067
1078,"36000",145,0,"darus salam",1991,1,1,302611,30026
414,"90000",230,0,"cantonment",1985,1,1,302608,30026
932,"72000",130,0,"double mooring",1998,0,1,201528,20015
1742,"1800000",850,0,"savar",1994,0,1,302672,30026
2466,"55000",145,0,"mirpur",1997,0,1,302648,30026
354,"60000",136,0,"chandgaon",1985,1,1,201519,20015
162,"36000",140,0,"gulshan",1985,1,1,302626,30026
2588,"66000",120,0,"kafrul",1998,0,1,302630,30026
1674,"x",185.2385766,0,"pallabi",1993,0,1,302664,30026
1683,"60000",396,1,"jatrabari",1993,0,1,302629,30026
1265,"184500",89,0.5,"mohammadpur",1991,1,1,302650,30026
1013,"25000",105,0,"uttara, bimanbandar",1994,0,1,302695,30026
566,"150000",150,0,"panchlaish",1984,1,1,201557,20015
1012,"30000",40,0,"kalabagan",1992,0,1,302633,30026
328,"60000",377,1,"double mooring",1983,1,1,201528,20015
482,"50000",412,1,"kotwali",1993,0,1,201541,20015
1862,"40000",210,0,"chittagong port",1994,0,1,201520,20015
2721,"300000",134,0,"kotwali",1998,0,1,201541,20015
2384,"540000",225,1,"tejgaon industrial area",1996,0,1,302692,30026
1978,"34000",120,0,"tejgaon",1994,0,1,302690,30026
983,"100000",75,0,"pallabi",1993,0,1,302664,30026
1396,"25000",180,0,"pahartali",1993,0,1,201555,20015
2710,"100000",316,1,"savar",1997,0,1,302672,30026
1923,NA,185.2385766,1,"gulshan",1994,0,1,302626,30026
371,"90000",190,0.5,"kotwali",1984,1,1,201541,20015
893,"84000",138,0.5,"rampura",1991,1,1,302667,30026
3092,"x",230,1,"gazipur sadar",2000,0,1,303330,30033
283,"50000",80,0,"ramna",1992,0,1,302666,30026
1020,"60000",100,0,"new market",1992,0,1,302663,30026
823,"10500",112,0,"turag",1991,1,1,302693,30026
1629,"50000",415,1,"double mooring",1993,0,1,201528,20015
2086,"60000",82,0,"mirpur",1995,0,1,302648,30026
1598,"72000",162,0,"tejgaon industrial area",1993,0,1,302692,30026
71,"60000",110,0,"double mooring",1984,1,1,201528,20015
347,"100000",140,1,"kotwali",1986,1,1,201541,20015
2927,"125000",110,1,"gazipur sadar",1999,0,1,303330,30033
1921,"24000",235,1,"khulshi",1994,0,1,201543,20015
838,"30000",56,1,"kafrul",1991,1,1,302630,30026
3073,"24000",185.2385766,0,"uttara, bimanbandar",2000,0,1,302695,30026
709,"84000",204,0,"mirpur",1988,1,1,302648,30026
